x,y,z,time_norm,energy_norm,frame_index,time_s
-0.9170989990234375,11.402908325195312,-5.793067932128906,0.747035573121976,0.22261245548725128,189,1.008
-7.173095703125,10.3978271484375,-3.6336288452148438,0.7509881422919336,0.219809427857399,190,1.0133333333333334
-11.6390380859375,9.137969970703125,-2.232391357421875,0.754940711461891,0.20609545707702637,191,1.0186666666666666
-10.6195068359375,6.6605072021484375,-0.7891883850097656,0.7588932806318487,0.21152378618717194,192,1.024
-6.6351776123046875,2.866302490234375,2.6607017517089844,0.7628458498018063,0.23955878615379333,193,1.0293333333333334
-3.698272705078125,-1.2815399169921875,7.784282684326172,0.7667984189717637,0.24903693795204163,194,1.0346666666666666
-2.281463623046875,-5.0394287109375,13.166404724121094,0.7707509881417213,0.23618245124816895,195,1.04
-0.294708251953125,-7.964691162109375,17.045269012451172,0.7747035573116787,0.2711997330188751,196,1.0453333333333332
5.8660430908203125,-11.013671875,17.816051483154297,0.7786561264816363,0.2898314893245697,197,1.0506666666666666
15.008148193359375,-16.858001708984375,17.711097717285156,0.782608695651594,0.3551308512687683,198,1.056
19.586761474609375,-21.098388671875,17.596229553222656,0.7865612648215514,0.3544672131538391,199,1.0613333333333332
18.1866455078125,-22.147903442382812,17.055747985839844,0.790513833991509,0.34751781821250916,200,1.0666666666666667
13.060348510742188,-21.786178588867188,17.166465759277344,0.7944664031614666,0.3292224109172821,201,1.072
9.193374633789062,-20.607681274414062,16.49993896484375,0.798418972331424,0.3295072317123413,202,1.0773333333333333
8.766448974609375,-19.733291625976562,14.112472534179688,0.8023715415013816,0.30218955874443054,203,1.0826666666666667
11.798583984375,-19.864822387695312,11.131820678710938,0.8063241106713392,0.2559225857257843,204,1.088
16.904083251953125,-15.926803588867188,9.781318664550781,0.8102766798412967,0.20976242423057556,205,1.0933333333333333
23.151519775390625,-5.844879150390625,7.303844451904297,0.8142292490112543,0.11527160555124283,206,1.0986666666666667
28.4599609375,1.7555389404296875,1.0105743408203125,0.8181818181812118,0.11774633824825287,207,1.104
31.249710083007812,5.6218719482421875,-7.082630157470703,0.8221343873511693,0.18139557540416718,208,1.1093333333333333
32.21461486816406,5.56182861328125,-14.030345916748047,0.826086956521127,0.24916423857212067,209,1.1146666666666667
33.02705383300781,1.5296783447265625,-17.202190399169922,0.8300395256910845,0.2860623300075531,210,1.12
36.86199951171875,-1.243072509765625,-15.594112396240234,0.833992094861042,0.29481199383735657,211,1.1253333333333333
41.56126403808594,-0.0057830810546875,-12.851390838623047,0.8379446640309995,0.30681312084198,212,1.1306666666666667
44.20838928222656,-1.8905029296875,-10.849308013916016,0.841897233200957,0.3217397630214691,213,1.136
45.086029052734375,-4.8470001220703125,-10.62228012084961,0.8458498023709146,0.318182110786438,214,1.1413333333333333
46.61848449707031,-6.7078094482421875,-12.855533599853516,0.8498023715408722,0.31976181268692017,215,1.1466666666666667
50.48260498046875,-5.298919677734375,-16.141101837158203,0.8537549407108297,0.28235694766044617,216,1.152
55.985443115234375,-3.465179443359375,-17.101055145263672,0.8577075098807873,0.23406638205051422,217,1.1573333333333333
60.651031494140625,-5.6336822509765625,-15.593036651611328,0.8616600790507448,0.19071082770824432,218,1.1626666666666667
61.637359619140625,-9.008743286132812,-13.530574798583984,0.8656126482207023,0.24104589223861694,219,1.168
59.59071350097656,-11.278152465820312,-12.638263702392578,0.8695652173906598,0.26997265219688416,220,1.1733333333333333
57.36767578125,-13.070907592773438,-13.534358978271484,0.8735177865606175,0.26893529295921326,221,1.1786666666666668
56.18055725097656,-15.727615356445312,-14.297855377197266,0.877470355730575,0.282088041305542,222,1.184
54.9027099609375,-18.770477294921875,-13.729114532470703,0.8814229249005325,0.3364596366882324,223,1.1893333333333334
54.87074279785156,-21.014419555664062,-9.75710678100586,0.8853754940704901,0.37826141715049744,224,1.1946666666666668
54.82859802246094,-20.300643920898438,-3.12176513671875,0.8893280632404476,0.37624016404151917,225,1.2
53.353485107421875,-20.08380126953125,0.0843658447265625,0.8932806324104052,0.37245792150497437,226,1.2053333333333334
50.09043884277344,-22.625900268554688,-1.2202491760253906,0.8972332015803626,0.326545387506485,227,1.2106666666666666
45.714080810546875,-24.624298095703125,-4.254413604736328,0.9011857707503202,0.2961604595184326,228,1.216
40.41804504394531,-24.980987548828125,-6.672340393066406,0.9051383399202778,0.3203684091567993,229,1.2213333333333334
34.54081726074219,-24.026031494140625,-8.709461212158203,0.9090909090902353,0.3060426115989685,230,1.2266666666666666
29.452377319335938,-22.244461059570312,-9.753215789794922,0.9130434782601928,0.2717958688735962,231,1.232
25.041656494140625,-21.233978271484375,-10.725566864013672,0.9169960474301505,0.21294768154621124,232,1.2373333333333334
20.09075927734375,-19.562606811523438,-9.605289459228516,0.920948616600108,0.20529529452323914,233,1.2426666666666666
16.025650024414062,-17.884658813476562,-8.690486907958984,0.9249011857700655,0.19879068434238434,234,1.248
13.213470458984375,-17.711471557617188,-8.415706634521484,0.9288537549400231,0.1933131217956543,235,1.2533333333333334
10.0380859375,-18.857589721679688,-8.58575439453125,0.9328063241099805,0.17875340580940247,236,1.2586666666666666
6.4188995361328125,-19.967483520507812,-9.557621002197266,0.9367588932799381,0.1164650171995163,237,1.264
3.571807861328125,-19.546630859375,-11.58871078491211,0.9407114624498958,0.11132847517728806,238,1.2693333333333334
